ID=Eam702_006506;	17972
ID=Eam702_006507;	15041
ID=Eam702_006508;	12506
ID=Eam702_006510;	8790
ID=Eam702_006511;	6613
ID=Eam702_006512;	4163
ID=Eam702_006513;	2209
ID=Eam702_006514;	0
ID=Eam702_006516;	0
ID=Eam702_006525;	5605
ID=Eam702_006529;	10576
ID=Eam702_006530;	11758
ID=Eam702_006532;	13262
ID=Eam702_006536;	17359
ID=Eam702_006539;	18542
ID=Eam702_006540;	19609
ID=Eam702_006542;	20118
ID=Eam702_006543;	18420
ID=Eam702_006545;	16938
ID=Eam702_006546;	15437
ID=Eam702_006549;	11732
ID=Eam702_006551;	9737
ID=Eam702_006553;	7003
ID=Eam702_006554;	4911
ID=Eam702_006555;	3247
ID=Eam702_006557;	595
ID=Eam702_006558;	0
ID=Eam702_006560;	0
ID=Eam702_006562;	0
ID=Eam702_006565;	0
ID=Eam702_006566;	0
ID=Eam702_006580;	11229
ID=Eam702_006581;	11973
ID=Eam702_006583;	14871
ID=Eam702_006585;	16266
ID=Eam702_006586;	17595
ID=Eam702_006587;	10918
ID=Eam702_006590;	7705
ID=Eam702_006592;	5981
ID=Eam702_006593;	3264
ID=Eam702_006594;	0
ID=Eam702_006597;	0
ID=Eam702_006599;	0
ID=Eam702_006607;	6271
ID=Eam702_006608;	3238
ID=Eam702_006609;	561
ID=Eam702_006610;	0
ID=Eam702_006611;	0
ID=Eam702_006612;	0
ID=Eam702_006613;	0
ID=Eam702_006622;	10861
ID=Eam702_006623;	15119
ID=Eam702_006624;	16422
ID=Eam702_006625;	14892
ID=Eam702_006626;	4390
ID=Eam702_006629;	2051
ID=Eam702_006631;	0
ID=Eam702_006635;	4811
ID=Eam702_006639;	8401
ID=Eam702_006642;	11120
ID=Eam702_006650;	18484
ID=Eam702_006652;	19549
ID=Eam702_006655;	23661
ID=Eam702_006657;	29527
ID=Eam702_006660;	33602
ID=Eam702_006662;	36031
ID=Eam702_006663;	40026
ID=Eam702_006672;	49675
ID=Eam702_006676;	53023
ID=Eam702_006679;	54492
ID=Eam702_006681;	56261
ID=Eam702_006683;	58556
ID=Eam702_006687;	62293
ID=Eam702_006690;	65254
ID=Eam702_006691;	66633
ID=Eam702_006694;	67846
ID=Eam702_006697;	70967
ID=Eam702_006701;	73399
ID=Eam702_006707;	78085
ID=Eam702_006709;	80031
ID=Eam702_006713;	83815
ID=Eam702_006715;	84048
ID=Eam702_006718;	82515
ID=Eam702_006722;	78248
ID=Eam702_006727;	74677
ID=Eam702_006728;	71912
ID=Eam702_006731;	68676
ID=Eam702_006732;	66526
ID=Eam702_006734;	63055
ID=Eam702_006735;	61694
ID=Eam702_006736;	58318
ID=Eam702_006737;	57425
ID=Eam702_006738;	55749
ID=Eam702_006739;	53830
ID=Eam702_006741;	46444
ID=Eam702_006745;	41889
ID=Eam702_006748;	39661
ID=Eam702_006749;	38260
ID=Eam702_006753;	32809
ID=Eam702_006757;	30773
ID=Eam702_006758;	29809
ID=Eam702_006761;	23950
ID=Eam702_006764;	20593
ID=Eam702_006766;	19057
ID=Eam702_006767;	17148
ID=Eam702_006769;	14711
ID=Eam702_006770;	12848
ID=Eam702_006773;	8553
ID=Eam702_006777;	3917
ID=Eam702_006779;	2941
ID=Eam702_006780;	0
ID=Eam702_006853;	0
ID=Eam702_006854;	0
ID=Eam702_006856;	0
ID=Eam702_006857;	0
ID=Eam702_006859;	0
ID=Eam702_006860;	0
ID=Eam702_006862;	0
ID=Eam702_006866;	0
ID=Eam702_006868;	0
ID=Eam702_006871;	0
ID=Eam702_006876;	7232
ID=Eam702_006879;	11751
ID=Eam702_006881;	13838
ID=Eam702_006883;	16818
ID=Eam702_006884;	20171
ID=Eam702_006885;	20694
ID=Eam702_006886;	17475
ID=Eam702_006887;	16167
ID=Eam702_006888;	13733
ID=Eam702_006889;	11467
ID=Eam702_006892;	8866
ID=Eam702_006894;	7718
ID=Eam702_006895;	3327
ID=Eam702_006904;	0
ID=Eam702_006906;	0
ID=Eam702_006909;	0
ID=Eam702_006910;	0
ID=Eam702_006913;	0
ID=Eam702_006914;	0
ID=Eam702_006915;	0
ID=Eam702_006916;	9435
ID=Eam702_006917;	12418
ID=Eam702_006918;	13820
ID=Eam702_006919;	15570
ID=Eam702_006920;	19096
ID=Eam702_006921;	24488
ID=Eam702_006922;	26751
ID=Eam702_006923;	27940
ID=Eam702_006924;	30001
ID=Eam702_006925;	32580
ID=Eam702_006926;	37277
ID=Eam702_006927;	39189
ID=Eam702_006928;	40696
ID=Eam702_006929;	42765
ID=Eam702_006930;	42338
ID=Eam702_006931;	38034
ID=Eam702_006932;	36435
ID=Eam702_006933;	30249
ID=Eam702_006934;	27495
ID=Eam702_006935;	25330
ID=Eam702_006936;	23380
ID=Eam702_006937;	21439
ID=Eam702_006938;	19438
ID=Eam702_006939;	15846
ID=Eam702_006940;	13235
ID=Eam702_006942;	5743
ID=Eam702_006944;	1765
ID=Eam702_006947;	0
ID=Eam702_006949;	0
ID=Eam702_006950;	0
ID=Eam702_006951;	0
ID=Eam702_006952;	0
ID=Eam702_006980;	15177
ID=Eam702_006982;	16939
ID=Eam702_006985;	20193
ID=Eam702_006987;	21912
ID=Eam702_006990;	29896
ID=Eam702_006992;	32441
ID=Eam702_006994;	35081
ID=Eam702_006997;	36738
ID=Eam702_007000;	41044
ID=Eam702_007004;	46162
ID=Eam702_007005;	44023
ID=Eam702_007007;	42166
ID=Eam702_007008;	39695
ID=Eam702_007009;	38933
ID=Eam702_007014;	26867
ID=Eam702_007016;	23002
ID=Eam702_007020;	18883
ID=Eam702_007023;	16432
ID=Eam702_007026;	13177
ID=Eam702_007028;	10999
ID=Eam702_007030;	8406
ID=Eam702_007031;	6067
ID=Eam702_007032;	3293
ID=Eam702_007035;	0
ID=Eam702_007037;	0
ID=Eam702_007038;	144
ID=Eam702_007040;	2481
ID=Eam702_007041;	3562
ID=Eam702_007042;	13194
ID=Eam702_007043;	14933
ID=Eam702_007044;	16400
ID=Eam702_007045;	18323
ID=Eam702_007046;	20426
ID=Eam702_007047;	22713
ID=Eam702_007048;	23775
ID=Eam702_007049;	25676
ID=Eam702_007050;	27110
ID=Eam702_007051;	28596
ID=Eam702_007052;	30101
ID=Eam702_007053;	32801
ID=Eam702_007054;	34268
ID=Eam702_007055;	37015
ID=Eam702_007056;	38358
ID=Eam702_007057;	40006
ID=Eam702_007058;	42699
ID=Eam702_007059;	44216
ID=Eam702_007060;	47658
ID=Eam702_007061;	48894
ID=Eam702_007062;	52117
ID=Eam702_007063;	54484
ID=Eam702_007064;	54339
ID=Eam702_007065;	51761
ID=Eam702_007066;	49036
ID=Eam702_007067;	46970
ID=Eam702_007068;	44850
ID=Eam702_007069;	42907
ID=Eam702_007070;	39203
ID=Eam702_007071;	36341
ID=Eam702_007072;	34180
ID=Eam702_007073;	32708
ID=Eam702_007074;	30268
ID=Eam702_007075;	28766
ID=Eam702_007076;	27645
ID=Eam702_007077;	25358
ID=Eam702_007078;	22374
ID=Eam702_007079;	19397
ID=Eam702_007080;	18456
ID=Eam702_007081;	16691
ID=Eam702_007082;	13431
ID=Eam702_007083;	11411
ID=Eam702_007084;	9069
ID=Eam702_007085;	6446
ID=Eam702_007086;	5239
ID=Eam702_007087;	2038
ID=Eam702_007088;	65
ID=Eam702_007089;	0
ID=Eam702_007090;	0
ID=Eam702_007091;	0
ID=Eam702_007092;	0
ID=Eam702_007093;	0
ID=Eam702_007094;	296
ID=Eam702_007095;	0
ID=Eam702_007096;	13503
ID=Eam702_007097;	16644
ID=Eam702_007098;	18469
ID=Eam702_007099;	20511
ID=Eam702_007100;	22873
ID=Eam702_007101;	24265
ID=Eam702_007102;	25470
ID=Eam702_007105;	29589
ID=Eam702_007106;	35076
ID=Eam702_007107;	37579
ID=Eam702_007108;	40765
ID=Eam702_007109;	49966
ID=Eam702_007110;	51170
ID=Eam702_007111;	58525
ID=Eam702_007112;	60793
ID=Eam702_007113;	62650
ID=Eam702_007114;	64734
ID=Eam702_007115;	66968
ID=Eam702_007116;	70869
ID=Eam702_007117;	73223
ID=Eam702_007119;	74719
ID=Eam702_007120;	75954
ID=Eam702_007121;	79346
ID=Eam702_007122;	82235
ID=Eam702_007123;	84613
ID=Eam702_007124;	85880
ID=Eam702_007125;	85674
ID=Eam702_007126;	84493
ID=Eam702_007128;	78921
ID=Eam702_007129;	77471
ID=Eam702_007130;	74399
ID=Eam702_007131;	72104
ID=Eam702_007132;	70557
ID=Eam702_007133;	69161
ID=Eam702_007134;	66246
ID=Eam702_007135;	61898
ID=Eam702_007136;	60471
ID=Eam702_007138;	59588
ID=Eam702_007139;	53837
ID=Eam702_007140;	46443
ID=Eam702_007141;	43107
ID=Eam702_007142;	39442
ID=Eam702_007144;	37585
ID=Eam702_007146;	36555
ID=Eam702_007147;	30715
ID=Eam702_007148;	29035
ID=Eam702_007149;	25918
ID=Eam702_007150;	22364
ID=Eam702_007151;	18594
ID=Eam702_007152;	16709
ID=Eam702_007153;	15207
ID=Eam702_007154;	12462
ID=Eam702_007155;	11516
ID=Eam702_007156;	9605
ID=Eam702_007157;	7169
ID=Eam702_007158;	3356
ID=Eam702_007159;	2374
ID=Eam702_007160;	244
ID=Eam702_007161;	0
ID=Eam702_007162;	0
ID=Eam702_007163;	0
ID=Eam702_007164;	14507
ID=Eam702_007165;	19184
ID=Eam702_007166;	21108
ID=Eam702_007167;	24734
ID=Eam702_007171;	34037
ID=Eam702_007172;	35652
ID=Eam702_007173;	38212
ID=Eam702_007174;	39721
ID=Eam702_007175;	42066
ID=Eam702_007176;	39876
ID=Eam702_007177;	37440
ID=Eam702_007178;	35160
ID=Eam702_007179;	32571
ID=Eam702_007180;	29358
ID=Eam702_007181;	27839
ID=Eam702_007182;	23180
ID=Eam702_007184;	21100
ID=Eam702_007186;	18805
ID=Eam702_007188;	13055
ID=Eam702_007189;	7641
ID=Eam702_007190;	4004
ID=Eam702_007191;	1370
ID=Eam702_007192;	0
ID=Eam702_007193;	0
ID=Eam702_007219;	23232
ID=Eam702_007220;	26408
ID=Eam702_007223;	25681
ID=Eam702_007224;	23719
ID=Eam702_007225;	20546
ID=Eam702_007226;	18161
ID=Eam702_007227;	10194
ID=Eam702_007228;	4266
ID=Eam702_007229;	0
ID=Eam702_007230;	0
ID=Eam702_007231;	0
ID=Eam702_007233;	0
ID=Eam702_007243;	13854
ID=Eam702_007244;	15101
ID=Eam702_007245;	16911
ID=Eam702_007246;	19024
ID=Eam702_007247;	21746
ID=Eam702_007248;	25491
ID=Eam702_007249;	28004
ID=Eam702_007250;	31193
ID=Eam702_007251;	33788
ID=Eam702_007252;	39987
ID=Eam702_007253;	44059
ID=Eam702_007254;	47003
ID=Eam702_007255;	48897
ID=Eam702_007256;	50705
ID=Eam702_007257;	52992
ID=Eam702_007258;	58535
ID=Eam702_007259;	60423
ID=Eam702_007260;	63490
ID=Eam702_007261;	67864
ID=Eam702_007262;	72491
ID=Eam702_007263;	76625
ID=Eam702_007264;	81745
ID=Eam702_007265;	83811
ID=Eam702_007266;	86746
ID=Eam702_007267;	90817
ID=Eam702_007268;	95120
ID=Eam702_007269;	96251
ID=Eam702_007270;	94402
ID=Eam702_007271;	93694
ID=Eam702_007272;	90975
ID=Eam702_007273;	86795
ID=Eam702_007274;	83484
ID=Eam702_007275;	79835
ID=Eam702_007276;	74984
ID=Eam702_007277;	68701
ID=Eam702_007278;	66114
ID=Eam702_007279;	65023
ID=Eam702_007280;	61183
ID=Eam702_007281;	55398
ID=Eam702_007282;	51631
ID=Eam702_007283;	48944
ID=Eam702_007284;	46246
ID=Eam702_007285;	45128
ID=Eam702_007286;	42523
ID=Eam702_007287;	42051
ID=Eam702_007288;	34970
ID=Eam702_007289;	33873
ID=Eam702_007290;	32612
ID=Eam702_007291;	30981
ID=Eam702_007292;	29460
ID=Eam702_007293;	28182
ID=Eam702_007294;	24761
ID=Eam702_007295;	22820
ID=Eam702_007296;	22152
ID=Eam702_007297;	19687
ID=Eam702_007298;	17360
ID=Eam702_007299;	13273
ID=Eam702_007300;	10246
ID=Eam702_007301;	6852
ID=Eam702_007302;	3993
ID=Eam702_007303;	302
ID=Eam702_007304;	0
ID=Eam702_007305;	0
ID=Eam702_007306;	0
ID=Eam702_007307;	0
ID=Eam702_007308;	0
ID=Eam702_007309;	16744
ID=Eam702_007310;	19088
ID=Eam702_007311;	21559
ID=Eam702_007312;	24129
ID=Eam702_007313;	25865
ID=Eam702_007314;	30922
ID=Eam702_007315;	31968
ID=Eam702_007316;	33253
ID=Eam702_007317;	35540
ID=Eam702_007318;	39875
ID=Eam702_007319;	42088
ID=Eam702_007320;	45178
ID=Eam702_007321;	47326
ID=Eam702_007322;	49474
ID=Eam702_007323;	49892
ID=Eam702_007324;	51063
ID=Eam702_007325;	53122
ID=Eam702_007326;	64185
ID=Eam702_007327;	56470
ID=Eam702_007328;	53703
ID=Eam702_007329;	50905
ID=Eam702_007330;	49618
ID=Eam702_007331;	43693
ID=Eam702_007332;	41422
ID=Eam702_007333;	39347
ID=Eam702_007334;	34870
ID=Eam702_007335;	30177
ID=Eam702_007336;	29552
ID=Eam702_007337;	23793
ID=Eam702_007338;	19902
ID=Eam702_007339;	16812
ID=Eam702_007340;	11808
ID=Eam702_007341;	8055
ID=Eam702_007342;	1343
ID=Eam702_007343;	0
ID=Eam702_007344;	0
ID=Eam702_007345;	0
ID=Eam702_007346;	0
ID=Eam702_007347;	0
ID=Eam702_007348;	0
ID=Eam702_007349;	0
ID=Eam702_007350;	0
ID=Eam702_007351;	14586
ID=Eam702_007352;	15807
ID=Eam702_007353;	17591
ID=Eam702_007354;	21663
ID=Eam702_007355;	23077
ID=Eam702_007356;	26432
ID=Eam702_007357;	28035
ID=Eam702_007358;	29246
ID=Eam702_007359;	33839
ID=Eam702_007360;	39031
ID=Eam702_007361;	40808
ID=Eam702_007362;	44387
ID=Eam702_007363;	44269
ID=Eam702_007364;	42493
ID=Eam702_007365;	40851
ID=Eam702_007366;	38634
ID=Eam702_007367;	36548
ID=Eam702_007368;	32569
ID=Eam702_007369;	24482
ID=Eam702_007370;	20599
ID=Eam702_007371;	17698
ID=Eam702_007372;	15403
ID=Eam702_007373;	12960
ID=Eam702_007374;	8249
ID=Eam702_007375;	6915
ID=Eam702_007376;	6258
ID=Eam702_007377;	4807
ID=Eam702_007378;	3459
ID=Eam702_007379;	1353
ID=Eam702_007380;	0
ID=Eam702_007381;	0
ID=Eam702_007382;	0
ID=Eam702_007383;	0
ID=Eam702_007384;	0
ID=Eam702_007385;	0
ID=Eam702_007386;	17489
ID=Eam702_007387;	13136
ID=Eam702_007388;	11184
ID=Eam702_007389;	9088
ID=Eam702_007390;	6969
ID=Eam702_007391;	2372
ID=Eam702_007392;	0
ID=Eam702_007393;	0
ID=Eam702_007394;	0
ID=Eam702_007395;	0
ID=Eam702_007396;	51
ID=Eam702_007397;	2389
ID=Eam702_007398;	3464
ID=Eam702_007399;	4266
ID=Eam702_007400;	0
ID=Eam702_007401;	0
ID=Eam702_007402;	0
ID=Eam702_007403;	0
ID=Eam702_007404;	0
ID=Eam702_007405;	0
ID=Eam702_007406;	0
ID=Eam702_007407;	0
ID=Eam702_007408;	17923
ID=Eam702_007409;	20345
ID=Eam702_007410;	25682
ID=Eam702_007411;	27946
ID=Eam702_007412;	31179
ID=Eam702_007413;	32833
ID=Eam702_007414;	35373
ID=Eam702_007415;	37532
ID=Eam702_007416;	40378
ID=Eam702_007417;	41218
ID=Eam702_007418;	43704
ID=Eam702_007419;	46034
ID=Eam702_007420;	47323
ID=Eam702_007421;	50528
ID=Eam702_007422;	51494
ID=Eam702_007423;	51302
ID=Eam702_007424;	47600
ID=Eam702_007425;	46217
ID=Eam702_007426;	43906
ID=Eam702_007427;	40961
ID=Eam702_007428;	34647
ID=Eam702_007429;	30310
ID=Eam702_007430;	27506
ID=Eam702_007431;	23274
ID=Eam702_007432;	12607
ID=Eam702_007433;	9871
ID=Eam702_007434;	7940
ID=Eam702_007435;	2650
ID=Eam702_007436;	693
ID=Eam702_007437;	0
ID=Eam702_007438;	0
ID=Eam702_007439;	0
ID=Eam702_007440;	0
ID=Eam702_007441;	0
ID=Eam702_007442;	0
ID=Eam702_007443;	0
ID=Eam702_007444;	0
ID=Eam702_007445;	0
ID=Eam702_007446;	0
ID=Eam702_007447;	0
ID=Eam702_007448;	0
ID=Eam702_007449;	5803
ID=Eam702_007450;	7104
ID=Eam702_007451;	8252
ID=Eam702_000002;	0
ID=Eam702_000018;	0
ID=Eam702_000022;	110
ID=Eam702_000052;	0
ID=Eam702_000053;	1522
ID=Eam702_000054;	2521
ID=Eam702_000055;	3663
ID=Eam702_000056;	3532
ID=Eam702_000057;	1569
ID=Eam702_000058;	0
ID=Eam702_000111;	1289
ID=Eam702_000113;	2067
ID=Eam702_000115;	3974
ID=Eam702_000117;	7257
ID=Eam702_000121;	10466
ID=Eam702_000123;	13323
ID=Eam702_000125;	15539
ID=Eam702_000131;	22101
ID=Eam702_000135;	25340
ID=Eam702_000138;	29197
ID=Eam702_000141;	23281
ID=Eam702_000143;	21462
ID=Eam702_000145;	15864
ID=Eam702_000157;	11952
ID=Eam702_000160;	9910
ID=Eam702_000167;	5444
ID=Eam702_000175;	3563
ID=Eam702_000177;	1709
ID=Eam702_000181;	0
ID=Eam702_000211;	1293
ID=Eam702_000213;	3911
ID=Eam702_000215;	4953
ID=Eam702_000217;	8805
ID=Eam702_000221;	11631
ID=Eam702_000225;	15041
ID=Eam702_000229;	17736
ID=Eam702_000232;	19578
ID=Eam702_000235;	20852
ID=Eam702_000237;	22918
ID=Eam702_000240;	24016
ID=Eam702_000242;	25199
ID=Eam702_000248;	29359
ID=Eam702_000250;	29698
ID=Eam702_000251;	28556
ID=Eam702_000254;	25770
ID=Eam702_000257;	22062
ID=Eam702_000263;	19048
ID=Eam702_000268;	14615
ID=Eam702_000271;	13115
ID=Eam702_000275;	11154
ID=Eam702_000279;	9673
ID=Eam702_000281;	5627
ID=Eam702_000289;	1784
ID=Eam702_000293;	0
ID=Eam702_000303;	1570
ID=Eam702_000305;	0
ID=Eam702_000318;	0
ID=Eam702_000506;	2166
ID=Eam702_000508;	3103
ID=Eam702_000510;	4426
ID=Eam702_000512;	5755
ID=Eam702_000522;	5541
ID=Eam702_000536;	2959
ID=Eam702_000542;	2060
ID=Eam702_000544;	0
ID=Eam702_000561;	0
ID=Eam702_000681;	3472
ID=Eam702_000691;	5913
ID=Eam702_000697;	7947
ID=Eam702_000702;	6658
ID=Eam702_000706;	5549
ID=Eam702_000710;	4269
ID=Eam702_000714;	2185
ID=Eam702_000717;	596
ID=Eam702_000725;	0
ID=Eam702_000787;	0
ID=Eam702_000853;	3576
ID=Eam702_000858;	10618
ID=Eam702_000860;	12178
ID=Eam702_000861;	14446
ID=Eam702_000863;	17492
ID=Eam702_000866;	21159
ID=Eam702_000872;	24043
ID=Eam702_000875;	26179
ID=Eam702_000878;	28229
ID=Eam702_000882;	29669
ID=Eam702_000888;	33269
ID=Eam702_000899;	36010
ID=Eam702_000905;	31609
ID=Eam702_000913;	28371
ID=Eam702_000917;	26209
ID=Eam702_000920;	24236
ID=Eam702_000927;	21404
ID=Eam702_000931;	19623
ID=Eam702_000933;	18310
ID=Eam702_000935;	16921
ID=Eam702_000942;	13517
ID=Eam702_000946;	6354
ID=Eam702_000953;	4887
ID=Eam702_000955;	3104
ID=Eam702_000956;	1129
ID=Eam702_000960;	0
ID=Eam702_001016;	3162
ID=Eam702_001021;	7756
ID=Eam702_001027;	10630
ID=Eam702_001033;	14596
ID=Eam702_001038;	17454
ID=Eam702_001046;	21318
ID=Eam702_001051;	25990
ID=Eam702_001058;	32270
ID=Eam702_001061;	34824
ID=Eam702_001066;	37733
ID=Eam702_001069;	40122
ID=Eam702_001074;	42984
ID=Eam702_001081;	46700
ID=Eam702_001082;	47690
ID=Eam702_001084;	46888
ID=Eam702_001089;	45149
ID=Eam702_001092;	39961
ID=Eam702_001101;	37397
ID=Eam702_001108;	32342
ID=Eam702_001116;	29195
ID=Eam702_001117;	27340
ID=Eam702_001119;	20819
ID=Eam702_001132;	17596
ID=Eam702_001134;	16108
ID=Eam702_001138;	15366
ID=Eam702_001140;	13373
ID=Eam702_001145;	9972
ID=Eam702_001156;	6767
ID=Eam702_001161;	3517
ID=Eam702_001167;	1428
ID=Eam702_001170;	0
ID=Eam702_001247;	2569
ID=Eam702_001250;	3963
ID=Eam702_001252;	5159
ID=Eam702_001256;	5164
ID=Eam702_001259;	0
ID=Eam702_001268;	0
ID=Eam702_001290;	0
ID=Eam702_001309;	1964
ID=Eam702_001312;	6489
ID=Eam702_001315;	8619
ID=Eam702_001317;	10339
ID=Eam702_001319;	12558
ID=Eam702_001323;	15789
ID=Eam702_001325;	19159
ID=Eam702_001326;	20809
ID=Eam702_001329;	25597
ID=Eam702_001331;	29350
ID=Eam702_001333;	31890
ID=Eam702_001335;	33098
ID=Eam702_001342;	34906
ID=Eam702_001345;	32472
ID=Eam702_001350;	29841
ID=Eam702_001355;	26902
ID=Eam702_001362;	24983
ID=Eam702_001366;	23394
ID=Eam702_001374;	18468
ID=Eam702_001383;	13057
ID=Eam702_001389;	11054
ID=Eam702_001391;	10101
ID=Eam702_001395;	8552
ID=Eam702_001398;	7936
ID=Eam702_001400;	5401
ID=Eam702_001402;	4507
ID=Eam702_001405;	1868
ID=Eam702_001411;	0
ID=Eam702_001443;	3211
ID=Eam702_001444;	5463
ID=Eam702_001446;	7145
ID=Eam702_001450;	8752
ID=Eam702_001454;	9862
ID=Eam702_001456;	11839
ID=Eam702_001460;	13377
ID=Eam702_001462;	14920
ID=Eam702_001464;	16076
ID=Eam702_001469;	17409
ID=Eam702_001475;	21201
ID=Eam702_001481;	24000
ID=Eam702_001495;	35881
ID=Eam702_001505;	41978
ID=Eam702_001511;	46053
ID=Eam702_001514;	47503
ID=Eam702_001516;	48989
ID=Eam702_001519;	49791
ID=Eam702_001525;	53518
ID=Eam702_001529;	56047
ID=Eam702_001535;	60836
ID=Eam702_001541;	62865
ID=Eam702_001547;	64159
ID=Eam702_001555;	66854
ID=Eam702_001564;	72140
ID=Eam702_001568;	73331
ID=Eam702_001574;	75519
ID=Eam702_001583;	81595
ID=Eam702_001585;	83782
ID=Eam702_001592;	86476
ID=Eam702_001598;	84306
ID=Eam702_001608;	80964
ID=Eam702_001612;	79054
ID=Eam702_001615;	77436
ID=Eam702_001617;	75333
ID=Eam702_001627;	72515
ID=Eam702_001630;	69589
ID=Eam702_001637;	67291
ID=Eam702_001646;	61044
ID=Eam702_001663;	51952
ID=Eam702_001668;	48890
ID=Eam702_001670;	47014
ID=Eam702_001672;	45894
ID=Eam702_001675;	44356
ID=Eam702_001677;	43348
ID=Eam702_001678;	39495
ID=Eam702_001683;	36402
ID=Eam702_001687;	32137
ID=Eam702_001691;	31119
ID=Eam702_001695;	25217
ID=Eam702_001707;	21873
ID=Eam702_001715;	15620
ID=Eam702_001724;	12915
ID=Eam702_001729;	11626
ID=Eam702_001730;	10207
ID=Eam702_001735;	8292
ID=Eam702_001741;	7357
ID=Eam702_001746;	5003
ID=Eam702_001752;	2971
ID=Eam702_001760;	626
ID=Eam702_001761;	0
ID=Eam702_001764;	0
ID=Eam702_001822;	0
ID=Eam702_001868;	4693
ID=Eam702_001870;	5816
ID=Eam702_001875;	8269
ID=Eam702_001877;	9230
ID=Eam702_001882;	11358
ID=Eam702_001892;	17482
ID=Eam702_001899;	20584
ID=Eam702_001904;	23428
ID=Eam702_001912;	28893
ID=Eam702_001924;	31336
ID=Eam702_001929;	27603
ID=Eam702_001931;	22127
ID=Eam702_001941;	21222
ID=Eam702_001944;	18167
ID=Eam702_001953;	16319
ID=Eam702_001954;	14044
ID=Eam702_001957;	12759
ID=Eam702_001961;	11610
ID=Eam702_001965;	7809
ID=Eam702_001971;	3634
ID=Eam702_001978;	0
ID=Eam702_002113;	3824
ID=Eam702_002121;	8814
ID=Eam702_002127;	9482
ID=Eam702_002135;	8400
ID=Eam702_002137;	5983
ID=Eam702_002141;	4729
ID=Eam702_002145;	724
ID=Eam702_002155;	0
ID=Eam702_002217;	4264
ID=Eam702_002221;	7378
ID=Eam702_002225;	9000
ID=Eam702_002230;	12013
ID=Eam702_002238;	16049
ID=Eam702_002243;	18180
ID=Eam702_002248;	22393
ID=Eam702_002253;	26429
ID=Eam702_002259;	28871
ID=Eam702_002261;	30706
ID=Eam702_002270;	35136
ID=Eam702_002280;	33094
ID=Eam702_002290;	20374
ID=Eam702_002295;	17809
ID=Eam702_002297;	15245
ID=Eam702_002300;	12715
ID=Eam702_002304;	9432
ID=Eam702_002307;	6639
ID=Eam702_002311;	3216
ID=Eam702_002317;	1568
ID=Eam702_002319;	0
ID=Eam702_002464;	4993
ID=Eam702_002465;	6028
ID=Eam702_002468;	7330
ID=Eam702_002473;	10104
ID=Eam702_002477;	11964
ID=Eam702_002478;	12743
ID=Eam702_002482;	13796
ID=Eam702_002485;	15629
ID=Eam702_002495;	21121
ID=Eam702_002498;	22795
ID=Eam702_002500;	23854
ID=Eam702_002503;	25539
ID=Eam702_002508;	26810
ID=Eam702_002510;	28313
ID=Eam702_002513;	29679
ID=Eam702_002516;	32277
ID=Eam702_002522;	36098
ID=Eam702_002526;	39641
ID=Eam702_002538;	47414
ID=Eam702_002543;	50934
ID=Eam702_002550;	56261
ID=Eam702_002557;	58820
ID=Eam702_002562;	61779
ID=Eam702_002571;	66565
ID=Eam702_002575;	69004
ID=Eam702_002580;	69629
ID=Eam702_002591;	64574
ID=Eam702_002597;	59640
ID=Eam702_002605;	56621
ID=Eam702_002608;	54538
ID=Eam702_002613;	53616
ID=Eam702_002615;	52210
ID=Eam702_002621;	50720
ID=Eam702_002625;	47396
ID=Eam702_002632;	44205
ID=Eam702_002640;	39988
ID=Eam702_002647;	38292
ID=Eam702_002660;	32413
ID=Eam702_002664;	30607
ID=Eam702_002668;	29308
ID=Eam702_002674;	26586
ID=Eam702_002681;	22695
ID=Eam702_002691;	19034
ID=Eam702_002698;	14600
ID=Eam702_002706;	11579
ID=Eam702_002710;	4487
ID=Eam702_002716;	2800
ID=Eam702_002719;	914
ID=Eam702_002723;	0
ID=Eam702_002726;	0
ID=Eam702_002752;	0
ID=Eam702_002990;	5380
ID=Eam702_002992;	7611
ID=Eam702_003000;	11709
ID=Eam702_003009;	16862
ID=Eam702_003015;	20524
ID=Eam702_003018;	21893
ID=Eam702_003022;	24385
ID=Eam702_003029;	28764
ID=Eam702_003033;	31329
ID=Eam702_003035;	32691
ID=Eam702_003044;	38300
ID=Eam702_003047;	40481
ID=Eam702_003054;	43967
ID=Eam702_003060;	49114
ID=Eam702_003063;	50722
ID=Eam702_003068;	53053
ID=Eam702_003071;	54234
ID=Eam702_003074;	55610
ID=Eam702_003080;	58040
ID=Eam702_003086;	60526
ID=Eam702_003090;	59481
ID=Eam702_003095;	56950
ID=Eam702_003099;	54396
ID=Eam702_003103;	51072
ID=Eam702_003109;	48169
ID=Eam702_003117;	45275
ID=Eam702_003122;	41966
ID=Eam702_003127;	38604
ID=Eam702_003134;	34322
ID=Eam702_003143;	32184
ID=Eam702_003148;	30465
ID=Eam702_003158;	23517
ID=Eam702_003163;	20175
ID=Eam702_003167;	16211
ID=Eam702_003175;	13003
ID=Eam702_003179;	10833
ID=Eam702_003184;	8532
ID=Eam702_003189;	3706
ID=Eam702_003198;	652
ID=Eam702_003203;	0
ID=Eam702_003230;	5256
ID=Eam702_003231;	6634
ID=Eam702_003238;	10779
ID=Eam702_003241;	12771
ID=Eam702_003244;	14619
ID=Eam702_003248;	17769
ID=Eam702_003252;	19808
ID=Eam702_003254;	21149
ID=Eam702_003261;	24493
